Feature	Gain	Cover	Frequency	pos
mtarjeta_visa_consumo_lag2	0.000141136528906892	0.000108861575809058	0.000635593220338983	343
canarito14	0.000139602685170609	0.000296057213942465	0.000635593220338983	344
mautoservicio_lag2	0.000139522123688085	2.99186679824224e-05	0.000423728813559322	345
mpagomiscuentas_delta2	0.000139050395383684	0.00011726364374063	0.000635593220338983	346
canarito1	0.000137518343236694	6.26380252753687e-05	0.000635593220338983	347
cprestamos_personales_delta1	0.000130319750100137	0.000924215295562831	0.000423728813559322	348
mtarjeta_master_consumo_lag2	0.000129684743867906	9.25445163477453e-05	0.000423728813559322	349
Master_Fvencimiento_delta2	0.000127264369929676	0.000837868826428376	0.000635593220338983	350
mpayroll_lag1	0.000122890594904558	0.000256530963933941	0.000423728813559322	351
mpasivos_margen_lag2	0.000119800239245782	5.88997138913216e-05	0.000423728813559322	352
internet_lag2	0.000116580073937452	0.00034260954104739	0.000423728813559322	353
mprestamos_personales_lag2	0.00011104130138636	0.00160690158036809	0.000423728813559322	354
cplazo_fijo_lag2	0.000107352567543103	0.000114560369710472	0.000423728813559322	355
canarito4	0.000106933187139587	7.25865607827513e-05	0.000423728813559322	356
mv_mpagospesos_delta1	0.000103153006407966	4.35202765035318e-05	0.000635593220338983	357
Master_msaldopesos_lag2	0.000101498639584614	0.000471209888040618	0.000423728813559322	358
ccomisiones_mantenimiento_lag2	9.89308402820084e-05	0.000201686161087856	0.000423728813559322	359
mv_status04_lag2	9.80487779940979e-05	7.61056877859747e-06	0.000211864406779661	360
canarito54	8.96220519776948e-05	3.15016662883707e-05	0.000423728813559322	361
thomebanking_lag1	8.77897048191477e-05	6.9055256869482e-05	0.000423728813559322	362
Visa_mlimitecompra_delta2	7.82625290475976e-05	0.000126578979925633	0.000211864406779661	363
Visa_mlimitecompra	7.60056605406e-05	0.000465377148128701	0.000423728813559322	364
canarito22	7.47688351349294e-05	0.000207433662629453	0.000423728813559322	365
ccuenta_debitos_automaticos_delta1	7.40418069362898e-05	0.000219038257903058	0.000423728813559322	366
canarito10	7.38881979030519e-05	5.84248143995371e-05	0.000423728813559322	367
canarito35	7.36053511385337e-05	8.69431377266975e-05	0.000423728813559322	368
canarito20	6.67660996257052e-05	3.05153365746644e-05	0.000211864406779661	369
Visa_mfinanciacion_limite_delta2	6.15152452691379e-05	8.15244127563361e-05	0.000211864406779661	370
mvr_Master_mlimitecompra_delta2	5.81758302608362e-05	2.63630102490616e-05	0.000211864406779661	371
Visa_fultimo_cierre_delta2	5.32665153867777e-05	1.10566343215464e-05	0.000211864406779661	372
ctarjeta_master_lag2	5.14643029497098e-05	1.21647331357102e-05	0.000211864406779661	373
Visa_mlimitecompra_lag1	4.86707760353777e-05	5.11551991022208e-05	0.000211864406779661	374
Master_msaldototal_delta2	4.7111249692806e-05	0.000400181971743724	0.000211864406779661	375
ctrx_quarter_normalizado_lag1	4.48670297430151e-05	6.40261930205848e-05	0.000211864406779661	376
ccallcenter_trx_lag2	4.18509697438959e-05	0.000401192655277522	0.000211864406779661	377
mv_mfinanciacion_limite_delta1	4.04011095204788e-05	8.35944874641147e-05	0.000211864406779661	378
ctarjeta_master	4.02163925567636e-05	1.45635844147241e-05	0.000211864406779661	379
mdescubierto_preacordado_lag2	3.64096824006338e-05	3.19035043198806e-05	0.000211864406779661	380
mvr_Visa_mlimitecompra_delta2	3.5441026630272e-05	0.00153116119988349	0.000211864406779661	381
mplazo_fijo_dolares_delta1	3.47211647888007e-05	0.000795517533289237	0.000211864406779661	382
mplazo_fijo_dolares_lag2	3.41917327742547e-05	0.000124618497408266	0.000211864406779661	383
cextraccion_autoservicio_delta2	3.36339323493658e-05	0.000198264449364999	0.000211864406779661	384
tcuentas_lag1	3.33028580233569e-05	0.000681724308911647	0.000211864406779661	385
