Feature	Gain	Cover	Frequency	pos
mvr_mconsumospesos	0.000252462616417991	0.000124828823849473	0.000820120284308365	356
mextraccion_autoservicio_lag1	0.000248823340707553	0.000135470016700409	0.000820120284308365	357
mv_fultimo_cierre_lag1	0.000246195078528822	0.000804626813690705	0.000956806998359759	358
matm	0.000243925920607328	0.000217381282644316	0.000683433570256971	359
Master_msaldototal_lag1	0.000240627226194929	0.000412069033579465	0.000820120284308365	360
ccajas_consultas	0.000234676212310552	0.00155022308598437	0.000683433570256971	361
ctarjeta_visa_trx_delta1	0.000234431891992019	0.000309674551356186	0.000820120284308365	362
mvr_mconsumosdolares_lag1	0.000229355258068861	0.00053020211361881	0.000956806998359759	363
canarito112	0.000228775071045636	0.000447066894505309	0.000820120284308365	364
Visa_mpagominimo_lag1	0.00022847922416873	5.22843995152195e-05	0.000683433570256971	365
Master_mpagado_delta1	0.000226890043327661	0.00171921502008259	0.000820120284308365	366
cprestamos_personales_lag1	0.000220889584766057	0.000409585128617643	0.000683433570256971	367
mvr_msaldodolares2_delta1	0.000213491166146678	0.00526476976148529	0.00109349371241115	368
Master_fultimo_cierre_delta1	0.000210412603196242	0.00173777590991325	0.000683433570256971	369
mpagomiscuentas_lag1	0.000209767202691858	0.00454851956636376	0.000956806998359759	370
mv_mpagado	0.000200685561479376	0.000698704466449187	0.000683433570256971	371
ctransferencias_recibidas	0.000200241221538203	0.000598556298278338	0.000546746856205577	372
Visa_msaldototal_lag1	0.000197456052025572	0.000142108162714321	0.000683433570256971	373
mcheques_depositados	0.000197283325286462	0.000924495027341062	0.000546746856205577	374
ctarjeta_visa_debitos_automaticos_delta1	0.000192382498997362	0.000490697225139051	0.000546746856205577	375
canarito53	0.000186817893819757	9.3430825187139e-05	0.000820120284308365	376
ctarjeta_debito_delta1	0.000184715964447097	0.00607196687683215	0.00109349371241115	377
Visa_status_delta1	0.000183751965285528	4.93181130100873e-06	0.000136686714051394	378
ctarjeta_debito_lag1	0.000182168295646493	0.00114631854001855	0.000683433570256971	379
Master_mconsumospesos_lag1	0.000180189048349137	0.000199367571877712	0.000683433570256971	380
Master_status_lag1	0.00017995835856911	0.00411326022008276	0.000820120284308365	381
catm_trx_other_lag1	0.000177041323572118	0.00311911505766731	0.000820120284308365	382
mv_mfinanciacion_limite	0.000176996923119419	0.000212190281260335	0.000683433570256971	383
mvr_mconsumosdolares	0.000176858386940885	0.00202636966785432	0.000683433570256971	384
mvr_msaldototal_delta1	0.000176239910653576	0.000383219737399696	0.000546746856205577	385
mtarjeta_master_consumo_delta1	0.000175347823136606	0.0016649938946696	0.000546746856205577	386
mvr_Master_mlimitecompra_delta1	0.00017333338192762	5.39763347790692e-05	0.000273373428102788	387
mvr_mpagosdolares	0.000171625924213922	0.00116016361028401	0.000546746856205577	388
canarito64	0.00017097279183428	9.86578251937556e-05	0.000683433570256971	389
mcaja_ahorro_adicional	0.000169305523101212	0.00108093784158868	0.000546746856205577	390
ccajas_trx_delta1	0.00016900101906854	0.000708568089051204	0.000546746856205577	391
matm_other_lag1	0.000166102762928638	0.00112453937332431	0.000546746856205577	392
mv_mconsumosdolares	0.000165883289283287	0.000349561025235877	0.000546746856205577	393
ctransferencias_recibidas_delta1	0.000165375515580185	7.30196061530372e-05	0.000546746856205577	394
Master_mlimitecompra	0.000164116671447013	0.000281451631210267	0.000683433570256971	395
ctarjeta_debito_trx_delta1	0.000163248816159136	0.00120020847810329	0.000683433570256971	396
mextraccion_autoservicio_delta1	0.000159427239947816	0.000231658336381397	0.000546746856205577	397
Visa_delinquency	0.000159390139090886	2.44790633918681e-05	0.000136686714051394	398
Visa_Fvencimiento_delta1	0.000158417614336874	0.00112708807580688	0.000546746856205577	399
Visa_mfinanciacion_limite_delta1	0.000157569265118737	0.000408685163051765	0.000410060142154183	400
tpaquete7	0.000156588988248955	0.000988601374529648	0.000546746856205577	401
mvr_mconsumospesos_lag1	0.000156117141453137	0.000310113734552334	0.000546746856205577	402
mvr_msaldopesos2_delta1	0.000154068934734308	0.000162756972657815	0.000546746856205577	403
mtarjeta_master_consumo_lag1	0.000153333990208617	9.00901530066017e-05	0.000410060142154183	404
Visa_mpagado	0.000152943145938402	0.000269132902544536	0.000546746856205577	405
Visa_mpagado_lag1	0.000152624008016171	0.000639486732214447	0.000546746856205577	406
Visa_mconsumosdolares_delta1	0.000152618499705638	0.000186840051200697	0.000546746856205577	407
mcomisiones_otras_delta1	0.000152287185670203	5.54378788580543e-05	0.000410060142154183	408
mvr_mpagospesos_lag1	0.000149858784081523	6.38327576565597e-05	0.000546746856205577	409
mv_mlimitecompra	0.000148763925678148	3.558823833706e-05	0.000546746856205577	410
mv_mconsumospesos	0.000147147530024093	0.000154614084217755	0.000546746856205577	411
mplazo_fijo_dolares_lag1	0.000146701692285096	0.000265842628435688	0.000273373428102788	412
Master_cconsumos_delta1	0.000146178018214739	0.000198611600802375	0.000546746856205577	413
minversion1_pesos_lag1	0.000145531297739878	0.00512659984808725	0.000820120284308365	414
tpaquete9_lag1	0.000144960441592291	0.00107458768455585	0.000546746856205577	415
mttarjeta_master_debitos_automaticos_delta1	0.000138355344024247	0.00105786272447958	0.000546746856205577	416
mvr_msaldototal_lag1	0.000137299173912176	0.000713708692363496	0.000546746856205577	417
mvr_msaldototal	0.000137129966130503	0.000437167273280657	0.000546746856205577	418
Master_mconsumospesos	0.000136419923216524	5.56610703183919e-05	0.000410060142154183	419
ccomisiones_mantenimiento_lag1	0.000135073082015396	9.46835772548405e-05	0.000410060142154183	420
ccajas_otras	0.00013234639745972	0.00282524390164793	0.000546746856205577	421
Master_mconsumosdolares	0.000130270685331996	0.000605511232171439	0.000273373428102788	422
Visa_msaldodolares_lag1	0.000129809476370535	0.000235258198644907	0.000410060142154183	423
ccuenta_debitos_automaticos_lag1	0.000128357153191325	0.000391175433002053	0.000410060142154183	424
minversion2	0.000127223496619586	0.00451588321508278	0.000683433570256971	425
Visa_fechaalta_delta1	0.000127222409414987	9.33660276663958e-05	0.000273373428102788	426
ccajas_otras_delta1	0.000126282425619893	0.00175619280525336	0.000410060142154183	427
ctarjeta_visa_debitos_automaticos	0.000125238197409397	0.000357941504585328	0.000410060142154183	428
Visa_delinquency_lag1	0.000124683705715071	4.44798981279298e-05	0.000273373428102788	429
tcallcenter_lag1	0.000124173138821431	3.43138870957775e-05	0.000273373428102788	430
mv_mconsumosdolares_lag1	0.000123509744502638	3.47242713938176e-05	0.000410060142154183	431
mv_mconsumosdolares_delta1	0.000120134974683349	0.000207661654532839	0.000410060142154183	432
mttarjeta_master_debitos_automaticos	0.0001192106917419	7.77138265446543e-05	0.000410060142154183	433
Visa_mconsumosdolares_lag1	0.000119111761906425	9.40931998436249e-05	0.000410060142154183	434
active_quarter_delta1	0.000115919648242713	0.00105424126304249	0.000546746856205577	435
ccheques_depositados_delta1	0.000113277080359855	0.00434252104819666	0.000683433570256971	436
mv_msaldototal_delta1	0.00011244680447242	0.000120026607589951	0.000273373428102788	437
Master_mconsumospesos_delta1	0.000112226450364834	0.00269430251167502	0.000546746856205577	438
ccheques_depositados_lag1	0.000110776256776547	0.00120055406488059	0.000410060142154183	439
mvr_mpagado	0.000109132143188229	0.000534032367067184	0.000410060142154183	440
Visa_delinquency_delta1	0.00010879677237606	7.67490634580336e-06	0.000136686714051394	441
mv_mconsumospesos_delta1	0.000108620292467882	0.000330013773145017	0.000410060142154183	442
Master_msaldototal_delta1	0.000108505491180168	0.00015218777705215	0.000410060142154183	443
Master_delinquency	0.000101674165419054	0.000136341183368178	0.000273373428102788	444
mv_msaldodolares	0.000100902524846656	0.000429319573546205	0.000273373428102788	445
cseguro_auto	0.00010000621429161	0.000313209616098953	0.000273373428102788	446
ccajas_extracciones	9.95893407240622e-05	0.00083399449003642	0.000410060142154183	447
mvr_mconsumosdolares_delta1	9.85051606360672e-05	2.47382534748409e-05	0.000273373428102788	448
mvr_mpagado_delta1	9.8293527297283e-05	0.000384407691946654	0.000410060142154183	449
mv_mconsumospesos_lag1	9.75515491939688e-05	0.000148357523603775	0.000410060142154183	450
mvr_mpagosdolares_lag1	9.7351023558551e-05	0.000421716664445672	0.000410060142154183	451
mvr_msaldodolares_delta1	9.50620646341543e-05	0.000708841678583231	0.000410060142154183	452
Master_mpagosdolares	9.50567688489883e-05	0.00102553596135326	0.000273373428102788	453
mcaja_ahorro_adicional_lag1	9.26960414093229e-05	0.000227172908001063	0.000273373428102788	454
catm_trx_lag1	8.92147573458821e-05	6.88581653764196e-05	0.000273373428102788	455
mvr_msaldodolares	8.90457259458063e-05	9.24156640288292e-05	0.000273373428102788	456
matm_other_delta1	8.85482373138682e-05	0.000153800515346202	0.000273373428102788	457
Master_Fvencimiento_delta1	8.75506548070575e-05	0.000163836931336868	0.000410060142154183	458
mforex_sell	8.6845377087702e-05	0.000197070859753592	0.000273373428102788	459
minversion2_delta1	8.43346024016643e-05	0.00302541064294814	0.000410060142154183	460
Visa_mpagado_delta1	8.24240456161317e-05	8.22424532721499e-05	0.000273373428102788	461
tpaquete7_delta1	8.16805653777404e-05	0.00154030186558614	0.000273373428102788	462
ccajas_depositos_lag1	8.01428706140212e-05	0.000237468514074702	0.000273373428102788	463
ccaja_ahorro_lag1	7.91963288933157e-05	7.66914656618174e-05	0.000273373428102788	464
cpagomiscuentas_delta1	7.80868886474115e-05	0.000541246491043258	0.000273373428102788	465
ctarjeta_master_trx_delta1	7.74795894595071e-05	0.000169092730241593	0.000273373428102788	466
mv_mpagado_delta1	7.70308399784068e-05	0.000521706438676926	0.000273373428102788	467
Visa_Finiciomora_lag1	7.65649554588713e-05	0.00018772561731752	0.000410060142154183	468
mvr_msaldodolares2	7.58065030252356e-05	0.0010388698511773	0.000273373428102788	469
cpagomiscuentas	7.51365999363589e-05	4.24351763622561e-05	0.000273373428102788	470
mv_status04_lag1	7.44717656497733e-05	4.00016694721233e-05	0.000273373428102788	471
mv_mpagado_lag1	7.38333799282514e-05	0.00032660110371921	0.000273373428102788	472
mv_fechaalta_delta1	7.33733044354146e-05	4.77053747160348e-05	0.000273373428102788	473
mv_status02	7.33459913113748e-05	4.04624518418526e-06	0.000136686714051394	474
cplazo_fijo_delta1	7.26914796854733e-05	0.000120494589684207	0.000273373428102788	475
cpagomiscuentas_lag1	7.13273559793297e-05	0.000617642767999468	0.000273373428102788	476
mv_status06	6.95502246432667e-05	8.21992549249878e-05	0.000136686714051394	477
mv_mpagosdolares_delta1	6.92232030419449e-05	3.2693949077198e-05	0.000273373428102788	478
catm_trx_other	6.87411449082535e-05	0.000736236630408542	0.000273373428102788	479
ctransferencias_emitidas_delta1	6.82327148342906e-05	9.33948265645039e-05	0.000273373428102788	480
mcaja_ahorro_adicional_delta1	6.73438643533523e-05	0.000393968926118536	0.000273373428102788	481
Master_fechaalta_delta1	6.69575076936082e-05	3.85905234648274e-06	0.000136686714051394	482
mpagomiscuentas_delta1	6.35641281700713e-05	0.00115801089265043	0.000273373428102788	483
cforex_buy_delta1	6.18272349701651e-05	0.0026230468380311	0.000410060142154183	484
Visa_mpagosdolares_lag1	6.03341878825309e-05	2.85109091269993e-05	0.000136686714051394	485
Master_mpagosdolares_delta1	5.81651742271811e-05	0.000125944781151162	0.000136686714051394	486
Master_msaldopesos_delta1	5.77607601399938e-05	0.00163262393319612	0.000273373428102788	487
ccajas_consultas_lag1	5.61911229581858e-05	4.17296033586081e-05	0.000136686714051394	488
active_quarter	5.45895896223145e-05	0.000107599883056314	0.000273373428102788	489
matm_delta1	5.4043940139857e-05	3.32555275903056e-05	0.000273373428102788	490
tcallcenter_delta1	5.34374794874144e-05	0.000155708442345862	0.000273373428102788	491
ccajas_trx	5.29208187541693e-05	8.17096736571504e-05	0.000273373428102788	492
catm_trx_delta1	5.27078235181352e-05	0.000173016580108819	0.000273373428102788	493
cpayroll_trx_delta1	5.16689763921025e-05	0.00013609639273426	0.000136686714051394	494
cseguro_vida	5.13887002512707e-05	0.00299304068147466	0.000410060142154183	495
mvr_mconsumospesos_delta1	5.12729621170404e-05	8.69798720109291e-05	0.000136686714051394	496
catm_trx_other_delta1	4.94284906003972e-05	1.81721047061986e-05	0.000136686714051394	497
minversion1_pesos_delta1	4.75623689655824e-05	4.46382920675242e-05	0.000273373428102788	498
Master_cconsumos	4.73291303269015e-05	0.00039391132832232	0.000136686714051394	499
ccajas_depositos	4.6422874452129e-05	0.00179455293753333	0.000273373428102788	500
cseguro_accidentes_personales	4.54869286390081e-05	1.6897753464916e-05	0.000136686714051394	501
mv_mlimitecompra_lag1	4.22090935190948e-05	6.97653306668242e-06	0.000136686714051394	502
ccheques_emitidos_lag1	4.13913190387939e-05	0.000325909930164616	0.000136686714051394	503
mvr_madelantopesos_lag1	4.05733739598991e-05	0.000285627471435939	0.000136686714051394	504
mextraccion_autoservicio	4.01132030475097e-05	4.79501653499535e-06	0.000136686714051394	505
mvr_msaldodolares2_lag1	3.97670845239223e-05	4.08224380682036e-05	0.000136686714051394	506
cinversion1	3.94507412379805e-05	0.00199973068710434	0.000273373428102788	507
cextraccion_autoservicio_lag1	3.68791973087307e-05	1.01804104812063e-05	0.000136686714051394	508
ccajas_extracciones_lag1	3.62823104180598e-05	0.000251140790951513	0.000136686714051394	509
Master_mpagado	3.58752188003981e-05	2.27367300563293e-05	0.000136686714051394	510
Master_msaldodolares_lag1	3.5212862530677e-05	1.31538967108656e-05	0.000136686714051394	511
mv_mpagosdolares	3.47885404550275e-05	6.0362490434536e-05	0.000136686714051394	512
mv_Fvencimiento_delta1	3.36566795057774e-05	0.000147673549773708	0.000136686714051394	513
mtarjeta_visa_descuentos_lag1	3.35234420039113e-05	2.56958168369345e-05	0.000136686714051394	514
Master_msaldopesos_lag1	3.18708187264077e-05	0.000120775378940761	0.000136686714051394	515
ccheques_emitidos	3.18310519050104e-05	0.000198273213749605	0.000136686714051394	516
cextraccion_autoservicio_delta1	3.14256460327769e-05	1.6904953189443e-05	0.000136686714051394	517
Master_mpagado_lag1	3.05733788299829e-05	9.47051764284216e-05	0.000136686714051394	518
mvr_mpagosdolares_delta1	3.01826502198314e-05	2.95044711117281e-05	0.000136686714051394	519
cseguro_auto_lag1	3.00925972942445e-05	0.000405877270486228	0.000136686714051394	520
ctarjeta_master_debitos_automaticos_lag1	3.00500980038426e-05	0.000322994041731173	0.000136686714051394	521
mtarjeta_visa_descuentos_delta1	2.9209356326395e-05	0.000296693448033969	0.000136686714051394	522
Visa_mpagosdolares	2.82825751275704e-05	1.02092093793144e-05	0.000136686714051394	523
cseguro_vivienda_lag1	2.71095044976286e-05	2.87700992099721e-05	0.000136686714051394	524
mv_msaldodolares_delta1	2.66303740092993e-05	1.15627575903942e-05	0.000136686714051394	525
ctarjeta_visa_descuentos_delta1	2.57151732743515e-05	0.00054392478856731	0.000136686714051394	526
cinversion1_lag1	2.502572074321e-05	0.000176947629700571	0.000136686714051394	527
mforex_buy_delta1	2.44304126124084e-05	4.58622452371176e-06	0.000136686714051394	528
mcheques_depositados_delta1	2.41291036889951e-05	0.00103419003023474	0.000136686714051394	529
mv_status03_delta1	2.15416695127455e-05	6.99021254328375e-05	0.000136686714051394	530
cliente_vip_lag1	1.76574315704214e-05	0.000976966619693984	0.000136686714051394	531
mcheques_emitidos_delta1	1.67459594267766e-05	0.00102117292828989	0.000136686714051394	532
