Feature	Gain	Cover	Frequency	pos
mprestamos_personales_delta1	0.000644685253196395	0.00254998691667725	0.000793761964794322	348
Visa_cconsumos_delta1	0.000644264830630781	0.00156619689448253	0.00149414016902461	349
ctrx_quarter_normalizado_avg6	0.000643588238913057	0.000409243406952818	0.00121398888733249	350
mcaja_ahorro_dolares_tend6	0.00063965390287957	0.00122976099586753	0.00135406452817855	351
mv_Fvencimiento_lag1	0.000628821379471158	0.0012964073393473	0.00168090769015268	352
mv_Fvencimiento_tend6	0.00062663284387464	0.000439163700692126	0.00121398888733249	353
mvr_Master_mlimitecompra	0.00062606559465503	0.00158710542855135	0.00135406452817855	354
ccallcenter_trx_avg6	0.000625185248982772	0.000560913199657063	0.00140075640846057	355
mv_cconsumos_avg6	0.000620227195860091	0.000560878779741654	0.00112060512676845	356
mvr_mpagominimo	0.000616802936671196	0.00194258805671992	0.000793761964794322	357
Visa_fechaalta_avg6	0.000616679431088349	0.000376713457808931	0.00102722136620442	358
cmobile_app_trx_tend6	0.00061414120808158	0.000451304543581533	0.00154083204930663	359
mvr_Visa_mlimitecompra_lag2	0.000608873311364731	0.0011066065385373	0.00149414016902461	360
mv_Fvencimiento	0.000601735199774626	0.000978445548056798	0.00158752392958864	361
Master_fechaalta_avg6	0.000600282116466829	0.00048548351958179	0.00154083204930663	362
mvr_msaldopesos	0.000599683802847218	0.000868148493673106	0.000653686323948265	363
mvr_msaldopesos2_delta2	0.00059941902677047	0.000486365921049526	0.00168090769015268	364
mcaja_ahorro_dolares_avg6	0.000598984791795802	0.00105124366914496	0.00116729700705047	365
mpayroll_tend6	0.000595606463720112	0.000810964497847353	0.000840453845076341	366
mv_fultimo_cierre	0.000592467493427296	0.000511683333373803	0.00154083204930663	367
mpayroll_sobre_edad_delta2	0.000590166707457073	0.00102276901185279	0.000793761964794322	368
ctrx_quarter_normalizado_delta2	0.000588217582586349	0.000522265892820188	0.00121398888733249	369
cextraccion_autoservicio_tend6	0.000581673097175054	0.0064247807319967	0.00186767521128076	370
Visa_fechaalta_delta2	0.000575366950537764	0.000513704721133225	0.000606994443666247	371
Visa_mfinanciacion_limite_avg6	0.000573479418206509	0.000662304883199709	0.00149414016902461	372
cpayroll_trx_tend6	0.000573184127083704	0.00194120187285393	0.00112060512676845	373
Master_mfinanciacion_limite_lag1	0.000572327939322281	0.00248954867430382	0.00140075640846057	374
mcomisiones_mantenimiento_lag2	0.000571076000964744	0.00188652427268654	0.00154083204930663	375
mvr_mpagominimo_avg6	0.00057095842840449	0.00146676714611815	0.00102722136620442	376
Visa_msaldopesos	0.000562493760251486	0.00057427125591863	0.00107391324648644	377
Master_status_avg6	0.000562385264840074	0.000256747536278779	0.000280151281692114	378
ccaja_seguridad_avg6	0.000561032356935516	0.0010255820576666	0.00046691880282019	379
mcuenta_debitos_automaticos_delta2	0.000556395792572051	0.000929071743945468	0.00112060512676845	380
mcomisiones_mantenimiento_delta2	0.00055522172015485	0.000804793945739644	0.000980529485922398	381
mcomisiones_otras	0.000554606629892003	0.00161033261328539	0.00112060512676845	382
Visa_mfinanciacion_limite_lag2	0.000554187341329556	0.000276804959712052	0.00116729700705047	383
mpayroll_sobre_edad_tend6	0.000549308296689557	0.000942173215383084	0.00088714572535836	384
mvr_msaldopesos_tend6	0.000548299779910882	0.00236235457053796	0.00112060512676845	385
mv_cconsumos_lag2	0.00054243782977156	0.00149574245672534	0.00107391324648644	386
mv_fechaalta_avg6	0.000540821663487263	0.000369294401496873	0.00102722136620442	387
mv_mpagominimo_delta1	0.000539113067405695	0.00126151180328991	0.00102722136620442	388
mpayroll_delta2	0.000538508638878947	0.00363847919246022	0.000980529485922398	389
mdescubierto_preacordado_avg6	0.000535403591619116	0.000592279129843511	0.000747070084512303	390
ccomisiones_mantenimiento_delta2	0.000535313358099063	0.000782721392713387	0.000560302563384227	391
mvr_mpagominimo_tend6	0.000534753998512931	0.00406851222831954	0.00116729700705047	392
Visa_Fvencimiento_delta2	0.000532184382632351	0.000428593657578616	0.000513610683102209	393
ccomisiones_otras_lag1	0.000528735565898974	0.00282624115774277	0.00121398888733249	394
mv_mpagospesos_lag1	0.000523875128702504	0.000131674950935349	0.000513610683102209	395
mv_fechaalta_lag1	0.000522175824387848	0.000408968047629553	0.00112060512676845	396
Visa_msaldopesos_lag1	0.000520978647794681	0.00189373055133971	0.00112060512676845	397
mv_msaldopesos_tend6	0.000520340485804756	0.000570084542571715	0.00116729700705047	398
Visa_mpagominimo_delta2	0.000519493866479692	0.000864966216039465	0.00112060512676845	399
cmobile_app_trx_delta1	0.000517719601253897	0.00138625270581213	0.00130737264789653	400
Master_msaldopesos	0.000510046794931176	0.00349697266205103	0.00102722136620442	401
cprestamos_personales	0.00050982207415755	0.00163828471368	0.000653686323948265	402
ctrx_quarter_lag1	0.000506457337041499	0.00024765129136138	0.00126068076761451	403
mtransferencias_recibidas_delta2	0.000506214059774788	0.000632031003056664	0.00154083204930663	404
Visa_mconsumospesos_lag2	0.000503949375182488	0.00034738143171478	0.00121398888733249	405
Visa_fultimo_cierre_lag2	0.000496972582089558	0.00266284043205079	0.00158752392958864	406
mpasivos_margen_lag1	0.000495345842307361	0.000127848082158611	0.00121398888733249	407
mcomisiones	0.000495267604628035	0.000324582931381733	0.00116729700705047	408
mautoservicio_delta2	0.000493110680508348	0.00123161341313313	0.00144744828874259	409
Master_msaldototal	0.000491654014729704	0.0015177649444201	0.000747070084512303	410
ccallcenter_trx_delta1	0.000488579098537448	0.00116323355755009	0.00088714572535836	411
mv_msaldototal_tend6	0.000486013962880223	0.00305493959204715	0.00116729700705047	412
mv_status04_delta1	0.000480020749881873	0.000159032525518362	0.000280151281692114	413
mv_mpagominimo_tend6	0.00047891666686494	0.000274971316945766	0.000840453845076341	414
cmobile_app_trx	0.00047523387487878	0.0012639587463671	0.00112060512676845	415
cplazo_fijo	0.000474846424366085	0.00164466178528016	0.000373535042256152	416
ctarjeta_debito_trx_avg6	0.000470156238503483	0.0019365489261074	0.00140075640846057	417
mcomisiones_otras_avg6	0.000464031591008579	0.00159702775143855	0.00088714572535836	418
cpayroll_trx_avg6	0.000464024319327128	0.00430631003662454	0.00088714572535836	419
mvr_mpagospesos_avg6	0.000463259842079341	0.000737934824600992	0.00116729700705047	420
mv_cconsumos	0.000462297725214878	0.000716810383790067	0.000793761964794322	421
mcuenta_debitos_automaticos_lag2	0.000456488726818306	0.000964724518141836	0.00107391324648644	422
Master_mfinanciacion_limite_delta2	0.000455517595425657	0.00602800672167128	0.00107391324648644	423
Visa_mfinanciacion_limite_lag1	0.000453192581523319	0.000297065773554556	0.00121398888733249	424
Master_msaldopesos_avg6	0.000451191650583225	0.000466868603512439	0.000980529485922398	425
mautoservicio_tend6	0.000451143031620647	0.000257273222259557	0.00102722136620442	426
ctarjeta_visa_trx_lag2	0.000449241116747722	0.00298107445358134	0.000980529485922398	427
mpayroll_delta1	0.00044896313198198	0.00472099179021184	0.00116729700705047	428
mtransferencias_emitidas	0.000447667961176908	0.000432842952589908	0.000980529485922398	429
mvr_msaldopesos_avg6	0.00044542682821363	0.000383437857646389	0.000840453845076341	430
mv_msaldototal_lag1	0.000444039426004913	0.0002901598868904	0.000700378204230284	431
ctarjeta_visa_debitos_automaticos_lag1	0.000442313756685909	0.0007836663758455	0.000793761964794322	432
cliente_antiguedad_lag1	0.000432719652119869	0.000429688836705238	0.00102722136620442	433
mvr_Visa_mlimitecompra	0.000431342602244279	0.000535508173002656	0.00126068076761451	434
mpayroll_sobre_edad_lag1	0.000431049848965909	0.000368221125952784	0.000653686323948265	435
Visa_mpagominimo_lag2	0.000429807349249189	0.000209116631520387	0.000747070084512303	436
mplazo_fijo_dolares_delta2	0.000429682290104775	0.00214171352552229	0.000513610683102209	437
Visa_status	0.000426028624124649	0.000858917698177294	0.000186767521128076	438
mpayroll_sobre_edad_delta1	0.000423434993791466	0.00131270360475143	0.000840453845076341	439
mv_status01_avg6	0.000423074898258775	0.00080660255584018	0.00046691880282019	440
mvr_Visa_mlimitecompra_avg6	0.000422811877837532	0.00149895915427439	0.00121398888733249	441
mcaja_ahorro_dolares_lag1	0.00042154587886543	0.00054646935151853	0.000980529485922398	442
mv_msaldototal_avg6	0.000417039806842274	0.000738269636505417	0.00088714572535836	443
Visa_mpagominimo_delta1	0.000416111452189563	0.000474434726735786	0.00107391324648644	444
ctarjeta_debito_trx_tend6	0.000411722232589108	0.00028022817675355	0.000840453845076341	445
mvr_msaldopesos_lag1	0.000400776073467279	0.00261080377812016	0.000980529485922398	446
mpagomiscuentas_avg6	0.000397738341990309	0.000654704340060954	0.00107391324648644	447
cliente_edad_tend6	0.000390508678999965	0.00212915338548155	0.00116729700705047	448
mv_mpagominimo_lag1	0.000389056373896148	0.000302572960019854	0.000840453845076341	449
Visa_fultimo_cierre_tend6	0.000387279944272743	0.00330434004092791	0.00116729700705047	450
mvr_mpagospesos_lag2	0.000377782805516641	0.000811649767072297	0.00088714572535836	451
tcallcenter_avg6	0.000377656813324441	0.000318531284436343	0.000933837605640379	452
cproductos_lag1	0.000377523573075856	0.000538120957490453	0.000606994443666247	453
mvr_mpagospesos_delta1	0.000376493097225317	0.000280622441239134	0.000933837605640379	454
ccomisiones_otras	0.000376070461304125	0.00261611696142589	0.000933837605640379	455
Visa_cconsumos_lag2	0.000375365841149696	0.000333306815396081	0.000980529485922398	456
mv_msaldopesos_lag2	0.000373823829677901	0.000462728826413808	0.000747070084512303	457
ctrx_quarter_avg6	0.000373665351027511	0.000782834039709268	0.00116729700705047	458
mcomisiones_otras_delta2	0.000373025576840313	0.00192494315644843	0.00088714572535836	459
cliente_antiguedad_avg6	0.000369908207827699	0.000641537157875741	0.000747070084512303	460
ctrx_quarter_normalizado_delta1	0.000361037067283579	0.000493512747121538	0.000747070084512303	461
mvr_mpagospesos	0.000354659722667345	0.000360567388399307	0.000606994443666247	462
mv_status04_tend6	0.000351742824579013	0.00401357804332819	0.000560302563384227	463
Master_msaldopesos_tend6	0.000346523683736269	0.000293476715102455	0.000793761964794322	464
ctarjeta_debito_trx_lag2	0.000341933734759004	0.00196584340320292	0.000933837605640379	465
tcallcenter	0.000340929107577034	0.000454258398140193	0.000280151281692114	466
mcaja_ahorro_dolares	0.000338467019049439	0.00303475074711868	0.000980529485922398	467
ccallcenter_trx_lag1	0.000330245597706736	0.000962671839550225	0.000840453845076341	468
mplazo_fijo_dolares_avg6	0.000325638618757215	0.00358223079251693	0.000700378204230284	469
Visa_msaldopesos_avg6	0.000324637074219395	0.0019959076347703	0.00088714572535836	470
ctarjeta_debito_trx_delta2	0.000317059588206535	0.000363799731364451	0.000793761964794322	471
Visa_mfinanciacion_limite_tend6	0.000315420087757679	0.00242052109849445	0.000793761964794322	472
mcuenta_debitos_automaticos_avg6	0.000309661648710127	0.000425101600706302	0.000980529485922398	473
mprestamos_prendarios_lag1	0.000298189028618133	0.00829468331462434	0.00102722136620442	474
thomebanking_delta2	0.00029680304135162	0.000759309592069431	0.000653686323948265	475
Master_msaldototal_tend6	0.000294765374287855	0.00065153144967697	0.000700378204230284	476
Master_status	0.000293134245936173	0.00133212895337448	0.000280151281692114	477
Master_fechaalta_delta2	0.000292849004859505	0.00042290498428662	0.00046691880282019	478
cextraccion_autoservicio	0.000288204922601552	0.000154298222608137	0.000513610683102209	479
ccaja_ahorro_delta1	0.000286638409943866	0.00275733874526216	0.000420226922538171	480
cextraccion_autoservicio_lag2	0.000284281014330619	0.000219283022898656	0.000560302563384227	481
mv_msaldopesos_avg6	0.000281892419398318	0.00119915543290328	0.000606994443666247	482
Visa_Finiciomora_tend6	0.000276394978124794	0.00139998938114319	0.000420226922538171	483
mprestamos_personales_lag1	0.000265558181425834	0.000267436484554607	0.000653686323948265	484
Visa_mlimitecompra_lag2	0.00026411480460448	0.00349110876009877	0.00088714572535836	485
mtarjeta_master_consumo_tend6	0.000262303904301983	0.000718728511803265	0.000513610683102209	486
mtarjeta_visa_consumo_avg6	0.000253198212964316	0.000209851966076833	0.00046691880282019	487
mpayroll_sobre_edad_avg6	0.000245675933891768	0.000157837215728735	0.000233459401410095	488
cproductos_lag2	0.000241558317727488	0.000205464991403908	0.000513610683102209	489
cplazo_fijo_avg6	0.000230856335332713	0.00160984447630324	0.000420226922538171	490
mpayroll_lag2	0.000211482094176614	0.000637175215868567	0.000420226922538171	491
mv_msaldototal_lag2	0.000209999192335246	9.52524222671269e-05	0.000513610683102209	492
mvr_Master_mlimitecompra_tend6	0.000206731573595825	0.000486760185535109	0.000560302563384227	493
mprestamos_personales_avg6	0.000196315545014648	0.00027084718526323	0.000513610683102209	494
mplazo_fijo_dolares_tend6	0.000192292456439642	0.00438788210705855	0.000560302563384227	495
Visa_Finiciomora_avg6	0.000183123674220972	0.00171008152813811	0.000513610683102209	496
mv_Fvencimiento_delta2	0.000172579492465657	0.000320937549431692	0.000326843161974133	497
mv_fultimo_cierre_delta2	0.000172566507218552	0.000133877825521469	0.000513610683102209	498
mv_status05_delta1	0.000149889861832819	4.311876675671e-06	9.33837605640379e-05	499
mtarjeta_master_consumo_delta2	0.000140110637796512	0.000951256943967607	0.000326843161974133	500
tcallcenter_delta2	0.000134827062859677	0.000164330063407993	0.000326843161974133	501
cprestamos_personales_avg6	0.000132435933783251	0.00175007746984233	0.000420226922538171	502
ctarjeta_debito_trx	0.000127719943940457	0.00037112804426316	0.000326843161974133	503
cplazo_fijo_tend6	9.78456771312666e-05	0.00313817320567041	0.000513610683102209	504
tmobile_app_lag1	9.29415719890563e-05	1.98821947730142e-05	0.000233459401410095	505
ccomisiones_mantenimiento	5.82349149216572e-05	0.000119577915211007	0.000140075640846057	506
ccaja_ahorro_lag2	5.60462461139238e-05	0.000158206447548567	9.33837605640379e-05	507
mv_status04_avg6	4.49448777092683e-05	6.56825858483381e-05	0.000140075640846057	508
mdescubierto_preacordado_lag1	1.6685206829086e-05	3.47954053943843e-06	4.6691880282019e-05	509
Master_status_tend6	1.44649447614403e-05	2.87875656140589e-05	4.6691880282019e-05	510
cprestamos_personales_lag2	9.18837109867419e-06	7.20940773639041e-06	4.6691880282019e-05	511
