Feature	Gain	Cover	Frequency
cprestamos_hipotecarios_mean6	0.000480482754567863	0.00254165639068798	0.000280706482074084
mv_status06_mean6	0.000480094311265026	0.00014834112434442	0.000291934741357047
ccaja_ahorro_lag1	0.000475143014439661	0.000744413494369788	0.000314391259922974
Master_mpagominimo	0.0004748459179398	0.00146008133900874	0.00131370633610671
Master_msaldototal_lag1	0.000464227449864329	0.000728306680879098	0.00117896722471115
mv_msaldototal_delta1	0.000460578880553044	0.000896435235592139	0.00129124981754079
mv_mpagospesos_delta1	0.000459778673765467	0.000760241286737066	0.00131370633610671
mv_mpagado_mean6	0.000459693487292233	0.00129950750917048	0.00115651070614523
catm_trx_other_mean6	0.00045788758097562	0.000802378765007751	0.00126879329897486
Visa_fechaalta_delta1	0.000454492052830642	0.000465471609310821	0.000617554260562985
cliente_vip_lag1	0.000452699598254616	0.00069964719943638	0.000280706482074084
mvr_mconsumospesos_delta1	0.000452654502926061	0.00102946703623193	0.00143721718821931
mvr_msaldototal_delta1	0.000447810431057028	0.000985488474463605	0.00126879329897486
mv_status07_mean6	0.000440111333880919	0.000378855154917143	0.000460358630601498
mvr_msaldopesos_delta1	0.000437828994987306	0.000660369961230775	0.00124633678040893
ctransferencias_recibidas	0.000435058345782907	0.00213978418149043	0.00104422811331559
cforex_sell_mean6	0.000432429677247895	0.000978998406659723	0.00128002155825782
Master_msaldototal	0.000428664497414426	0.000947593029102498	0.00116773896542819
mvr_msaldodolares2_mean6	0.000428559991139345	0.00104646325234934	0.00117896722471115
mv_fechaalta_delta1	0.000419255684036625	0.000444705325425921	0.000595097741997058
ctransferencias_recibidas_lag1	0.00040903915810268	0.000582431154958543	0.00115651070614523
ctarjeta_debito_trx_lag1	0.000407904810302968	0.00099298712156358	0.00206599970806526
mvr_mconsumototal_lag1	0.000406291332814897	0.000516768913382885	0.00102177159474967
mautoservicio_delta1	0.000405164407385963	0.000921428780680085	0.00150458674391709
Master_mfinanciacion_limite_delta1	0.000403890833524905	0.00175875311772755	0.000606326001280022
ccajas_depositos_mean6	0.00040295245401341	0.00390637523965136	0.000853347705505215
ccajas_trx_delta1	0.000399255517575529	0.000731622381895628	0.000336847778488901
ccajas_otras	0.000398614334110097	0.0015277108618712	0.000224565185659267
mextraccion_autoservicio	0.00039782643903979	0.00109566206225991	0.00123510852112597
Visa_mconsumosdolares_delta1	0.000396757609166789	0.000886167531800747	0.00121265200256004
mv_status05_delta1	0.000390877186324993	0.00066068417913642	0.000247021704225194
cforex_mean6	0.000386490092493604	0.000886996023933855	0.00116773896542819
cplazo_fijo_mean6	0.000383846692162786	0.00129211445241721	0.000370532556337791
ctarjeta_visa_debitos_automaticos_lag1	0.000381673825622938	0.000839866073588339	0.0010105433354667
ctransferencias_emitidas_lag1	0.000377388372159163	0.00110287457593332	0.00111159766901337
ctarjeta_debito	0.000377325996726049	0.00040915903732051	0.000931945520485959
tpaquete9	0.000376546325639211	0.00215123590138884	0.000280706482074084
mdescubierto_preacordado_lag1	0.000373449191169353	0.000194244202397292	0.000224565185659267
mvr_mconsumosdolares_lag1	0.000372754515920139	0.00113947612922214	0.0010105433354667
internet_lag1	0.000369662859078883	0.000603784386219716	0.000988086816900776
mvr_mconsumototal_delta1	0.00036461592395433	0.000850483283250984	0.00117896722471115
mv_msaldodolares_mean6	0.000363289477184436	0.00104880265298405	0.00120142374327708
ctransferencias_emitidas	0.00035802998066015	0.000747229784048762	0.000988086816900776
mv_cconsumos_delta1	0.000357645733067555	0.00126024695752226	0.000707380334826692
Master_mlimitecompra_delta1	0.000356891837774131	0.00135512106941829	0.000774749890524472
mv_mconsumototal_lag1	0.000353607326067981	0.000534946318922728	0.00110036940973041
mv_mconsumototal_delta1	0.000347326373354035	0.000480656467710398	0.000976858557617813
ctarjeta_master_trx_mean6	0.000339342458772433	0.00136273779898716	0.000999315076183739
matm_other_mean6	0.000335623347680611	0.00061490583993872	0.00106668463188152
Visa_msaldodolares_mean6	0.000333753322640501	0.000655652042294046	0.000965630298334849
catm_trx	0.000333298124651027	0.000627662849831129	0.000370532556337791
ctarjeta_visa_debitos_automaticos	0.000328394315926144	0.000523260622487493	0.000988086816900776
ccajas_otras_delta1	0.000325379076045972	0.00167457992183119	0.000202108667093341
mv_status04_mean6	0.000321322663838992	0.000153009074792382	0.000370532556337791
Master_mpagosdolares_mean6	0.00032123800406205	0.00294699447991849	0.000830891186939289
mv_mconsumosdolares	0.000317245159785646	0.00113595216538017	0.000976858557617813
mv_fultimo_cierre_delta1	0.000316336255262633	0.000397898620140042	0.000763521631241509
Visa_mlimitecompra_delta1	0.000315786979854903	0.000708392505621084	0.000494043408450388
ccajas_consultas	0.000312303480188251	0.00269252457105012	0.000381760815620754
mprestamos_prendarios	0.000311596457316409	0.00469217695851044	0.000392989074903718
ccomisiones_otras_delta1	0.000310874746862026	0.000820487691833973	0.00103299985403263
mv_status04_delta1	0.000306407552122993	0.0010536981059493	0.000258249963508157
Master_msaldototal_delta1	0.000302347832199134	0.000816816375660154	0.000718608594109655
mprestamos_hipotecarios_mean6	0.000297357301014411	0.00386088184849636	0.000348076037771864
ctarjeta_visa_descuentos_mean6	0.000295952435948616	0.00347742548936077	0.000595097741997058
Visa_Fvencimiento_delta1	0.000295926743637492	0.000296161500441847	0.000538956445582241
mv_mconsumospesos_delta1	0.000289017519079404	0.000519301987503261	0.000954402039051886
ctransferencias_emitidas_delta1	0.000287210763783391	0.000920123034769222	0.000628782519845948
mtarjeta_master_consumo_lag1	0.000285943927882203	0.000725302553450377	0.000718608594109655
ctarjeta_debito_lag1	0.000284818534374361	0.000789782146669617	0.000741065112675582
ccajas_otras_mean6	0.000282345430016327	0.00145404563795583	0.000516499927016315
ctarjeta_master_delta1	0.000282024276972132	0.000103548477416024	1.12282592829634e-05
Visa_mfinanciacion_limite_delta1	0.000279636585672573	0.000572041994913431	0.000426673852752608
Master_mconsumospesos_lag1	0.000274832554836796	0.000611824936109374	0.000819662927656325
matm_lag1	0.000272060110151532	0.000714495408820391	0.0011340541875793
mv_mconsumosdolares_lag1	0.00026904166002042	0.00050869781706305	0.000875804224071142
mv_status06_delta1	0.000265974246151001	0.000663052484900585	0.000213336926376304
mv_mfinanciacion_limite_delta1	0.000264261600761529	0.00226659180504394	0.000527728186299278
mtarjeta_master_consumo_mean6	0.000262989441598846	0.000373340658028088	0.000954402039051886
ccuenta_debitos_automaticos_lag1	0.000262295971409342	0.000620193837327595	0.000583869482714095
mplazo_fijo_dolares_mean6	0.000259689524620621	0.00138013075396337	0.000460358630601498
ccuenta_debitos_automaticos	0.000257539562234199	0.000687371364206794	0.000595097741997058
thomebanking_lag1	0.00025433589641154	0.000384961796634769	0.000572641223431132
cpayroll_trx_delta1	0.0002539024746756	0.00116616003169107	0.000460358630601498
Master_mpagospesos_delta1	0.000252982538263424	0.00089094599649759	0.000797206409090399
Master_msaldopesos_delta1	0.000248822657963109	0.00066975592179884	0.000696152075543728
mv_Fvencimiento_delta1	0.000247461956545341	0.000457811385272714	0.000583869482714095
matm	0.000244447837842296	0.000340622422256855	0.000606326001280022
minversion1_pesos	0.000242700032737996	0.00386191021458453	0.000336847778488901
Visa_fultimo_cierre_delta1	0.00023927757256561	0.000211315371247847	0.000729836853392619
ccallcenter_trx_lag1	0.00023339610650099	0.00116090157771526	0.000617554260562985
mv_status01_delta1	0.000231728515909173	0.000764204298523235	0.000280706482074084
Visa_mpagado	0.00023030532190239	0.000992256286823666	0.000617554260562985
Master_mpagospesos_lag1	0.000221734223923314	0.00052006829257553	0.000741065112675582
Master_fultimo_cierre_delta1	0.000217925124945797	0.000257616920643629	0.000718608594109655
mvr_mconsumosdolares	0.000216289890685463	0.000457475648090884	0.000718608594109655
mv_mconsumospesos_lag1	0.000214262307214356	0.000302721414709955	0.000819662927656325
Master_fechaalta_delta1	0.000213130939372336	0.000348557199433063	0.000494043408450388
mv_status03	0.000211144250381388	0.000217759117897908	0.000224565185659267
ctarjeta_debito_trx_delta1	0.000207669898354094	0.000541029435329949	0.000774749890524472
Master_delinquency_mean6	0.000207409612271807	0.000786022838540213	0.000303163000640011
mcuenta_debitos_automaticos_delta1	0.000206864163397898	0.000994973095441973	0.000516499927016315
cextraccion_autoservicio_lag1	0.000204538401044976	0.000610070750366833	0.000842119446222252
ccuenta_debitos_automaticos_delta1	0.00020203572079331	0.00273238137077873	0.000392989074903718
cliente_vip	0.000195243793879915	0.00041009658476852	0.000280706482074084
Master_mconsumototal_lag1	0.000193842562055624	0.000331676968566959	0.000628782519845948
Master_mconsumospesos_delta1	0.000191795430277822	0.000630303246782307	0.000684923816260765
Master_mconsumosdolares_mean6	0.000191296494463904	0.000280285289703153	0.000538956445582241
Visa_status_delta1	0.000190350215990908	0.000363883574428565	0.000157195629961487
mv_mpagosdolares_mean6	0.00018918182136505	0.0005705225151747	0.000527728186299278
Master_cconsumos	0.000185590011686362	0.000322520425367032	0.000572641223431132
Master_cconsumos_delta1	0.0001845092992237	0.00030703602958497	0.000595097741997058
Master_delinquency	0.000181956628200685	0.000479267106645885	0.000145967370678524
cpagomiscuentas_lag1	0.000179435640796631	0.000308095124470073	0.000606326001280022
cseguro_accidentes_personales_mean6	0.000177570688239301	0.000581048085546813	0.000494043408450388
Master_mconsumospesos	0.000175548544512808	0.000435970414145814	0.000752293371958545
thomebanking_delta1	0.0001723485715132	0.00063076153441834	0.000336847778488901
ctransferencias_recibidas_delta1	0.000172316637486804	0.000563065265326368	0.000561412964148168
mttarjeta_master_debitos_automaticos_mean6	0.000170846884457339	0.000466182018975034	0.000437902112035571
Visa_delinquency_lag1	0.000170634370555919	0.000629062149883371	0.000112282592829634
mv_status03_delta1	0.000170401331307845	0.000662530824819856	0.00016842388924445
cliente_vip_delta1	0.000168838139220771	0.000355548502241974	0.000224565185659267
Master_mconsumototal	0.000168154329525207	0.000305379592418997	0.000494043408450388
Master_madelantopesos_mean6	0.000167728378495171	0.000191579003568478	0.000415445593469644
mv_status03_mean6	0.000166146006151854	0.000239415077959644	0.000404217334186681
tcallcenter_delta1	0.00016509385693408	0.000302256197137523	0.000213336926376304
Master_mpagado_mean6	0.000163326175290679	0.000455870820714405	0.000392989074903718
Visa_mpagado_delta1	0.000162749095131812	0.000697783046545201	0.000426673852752608
ctarjeta_master_debitos_automaticos_mean6	0.000159142564164317	0.000828174267867069	0.000471586889884461
mprestamos_prendarios_lag1	0.000156732959922364	0.0024458902318474	0.000258249963508157
Master_cconsumos_lag1	0.000156563300905759	0.000500399582959418	0.000460358630601498
active_quarter_mean6	0.000156070049807416	0.000390916709218619	0.000426673852752608
mcaja_ahorro_adicional	0.000155920364889752	0.00333800474327849	0.000303163000640011
mv_status02_delta1	0.000154496449903593	0.000669855402859507	0.000269478222791121
mcheques_depositados_mean6	0.000150935245712868	0.00136393476313324	0.000336847778488901
mextraccion_autoservicio_delta1	0.000150773287395007	0.000466590064572179	0.000583869482714095
matm_delta1	0.000150633421956477	0.000357101811012333	0.000527728186299278
cseguro_vida_mean6	0.000149982680912787	0.000755235045972812	0.000303163000640011
ccheques_depositados_mean6	0.000146372768713239	0.00118447229744056	0.000336847778488901
cplazo_fijo_lag1	0.00014558355691975	0.000426979915869328	0.00016842388924445
Visa_msaldodolares_lag1	0.000141089713457782	0.000476798590354063	0.000381760815620754
Master_Fvencimiento_delta1	0.000140986000250833	0.000161776812087007	0.000392989074903718
Visa_mpagosdolares	0.000140443113488514	0.000257664700731429	0.000482815149167425
mplazo_fijo_dolares_lag1	0.000139891268527094	0.00068868814330587	0.000247021704225194
ctarjeta_debito_delta1	0.000138018279408525	0.00327454102402524	0.000258249963508157
catm_trx_lag1	0.000137246752233178	0.000433720008483796	0.000494043408450388
mvr_msaldodolares_lag1	0.000136239206161636	0.000701939367083536	0.000426673852752608
mv_mconsumosdolares_delta1	0.000133860698112521	0.000601059735831273	0.000449130371318535
mv_mpagado	0.000131883638865431	0.000820269216470675	0.000325619519205938
mv_mlimitecompra_delta1	0.000131176039703625	0.000645399474942682	0.000269478222791121
tpaquete9_mean6	0.000130272983018028	0.000379167275605193	0.00010105433354667
mpagomiscuentas_delta1	0.000129716900870144	0.000381886910908084	0.000516499927016315
minversion2	0.000129662788709766	0.00290024622317513	0.000247021704225194
mvr_mconsumosdolares_delta1	0.000128763091184381	0.000474845898407057	0.000381760815620754
tcuentas_mean6	0.000127442296341947	0.000436970239838036	0.000145967370678524
mtarjeta_visa_descuentos_mean6	0.000126243608589005	0.000630817065092901	0.000202108667093341
mforex_buy_mean6	0.000124154880990408	0.00186577896428161	0.000247021704225194
Master_mconsumototal_delta1	0.000124131629402789	0.000329028638662272	0.000415445593469644
Visa_msaldodolares_delta1	0.000121768522338445	0.000315198400461843	0.000280706482074084
Visa_mpagosdolares_delta1	0.00011914856354872	0.000232284538139149	0.000348076037771864
Visa_mpagosdolares_lag1	0.000118770654912257	0.000255580157626105	0.000280706482074084
tcuentas_lag1	0.00011830790583548	0.00207094985271176	0.000235793444942231
mcheques_emitidos_mean6	0.000113409940327046	0.00117432687055325	0.000247021704225194
ccajas_trx	0.000112211364775005	0.000488695285115956	0.000280706482074084
mv_mpagado_delta1	0.000107919951618171	0.00055484326052312	0.000325619519205938
ccajas_consultas_delta1	0.000105893145550952	0.00108756288146098	0.000224565185659267
mtarjeta_master_consumo_delta1	0.000103221709415948	0.000256027685624046	0.000359304297054828
catm_trx_delta1	0.000103171842913923	0.000243836195015099	0.000303163000640011
ccajas_trx_lag1	0.000101567446756091	0.000472776856475256	0.000359304297054828
tcallcenter_lag1	0.000100969019352506	0.000444801250335015	0.000258249963508157
matm_other_lag1	9.7742659812778e-05	0.000173242847775086	0.000348076037771864
Master_status_delta1	9.75763627837708e-05	7.95347888614671e-05	0.000145967370678524
ctarjeta_master_trx_lag1	9.72485123042158e-05	0.000208122403052268	0.000291934741357047
mvr_mpagado	9.605897459881e-05	0.000485993157020808	0.000280706482074084
mprestamos_prendarios_mean6	9.39835224222076e-05	0.00118311758605804	0.000157195629961487
matm_other	9.2665563779347e-05	0.000723970729094646	0.000258249963508157
Master_msaldodolares_mean6	9.1059734459072e-05	0.000188645269704224	0.000258249963508157
ctarjeta_master_trx	8.88059089987568e-05	0.000178970804941888	0.000258249963508157
mvr_msaldodolares2_delta1	8.52525228015723e-05	0.00142454380450721	0.000359304297054828
mvr_msaldodolares_delta1	8.49294675060886e-05	0.000550704903109396	0.000247021704225194
Master_cadelantosefectivo_mean6	8.40160393598283e-05	9.74571545051727e-05	0.000213336926376304
cpagomiscuentas_delta1	8.39865688841395e-05	0.00068443562430832	0.000291934741357047
tpaquete9_lag1	8.3722287858638e-05	0.00043409021298087	0.00010105433354667
mttarjeta_master_debitos_automaticos_lag1	8.35912288159361e-05	0.000489238373289497	0.000247021704225194
minversion1_pesos_mean6	8.30763816257078e-05	0.00103052275733221	8.98260742637069e-05
cextraccion_autoservicio_delta1	8.24430966477856e-05	0.000332641506293572	0.000269478222791121
active_quarter_lag1	8.20898951758558e-05	0.000225569065035571	0.000202108667093341
Master_delinquency_lag1	8.16727577700472e-05	0.000304845075482581	0.000112282592829634
mforex_sell_lag1	7.9665002603321e-05	0.000160748537182202	0.000291934741357047
matm_other_delta1	7.86255168273104e-05	0.000499004477342365	0.000291934741357047
ctarjeta_visa_delta1	7.67532360231197e-05	0.000213899690424222	5.61412964148168e-05
mvr_mpagado_lag1	7.49439788864542e-05	0.0008206001209337	0.000190880407810377
Master_mconsumosdolares_lag1	7.36849361630183e-05	0.000191188100445582	0.000280706482074084
mttarjeta_master_debitos_automaticos	7.21893955912469e-05	0.000786576959901967	0.000280706482074084
ctarjeta_visa_debitos_automaticos_delta1	7.204895627633e-05	0.000330786654106507	0.00013473911139556
ctarjeta_master_lag1	7.13982294353765e-05	2.47418789766342e-05	3.36847778488901e-05
mvr_msaldodolares	7.1232377812759e-05	0.000317860590239326	0.000258249963508157
ccajas_depositos_lag1	6.97158378716561e-05	0.00030512282003876	0.00010105433354667
cseguro_accidentes_personales_lag1	6.85727234281446e-05	0.000141471277789229	0.000179652148527414
Visa_cadelantosefectivo_mean6	6.85614998583434e-05	0.00010629063501221	0.00013473911139556
mvr_mpagosdolares	6.70718525042364e-05	0.000439264139969291	0.000190880407810377
ccheques_emitidos_mean6	6.67347238630434e-05	0.000649899374432982	0.00013473911139556
mvr_mpagado_delta1	6.6404410718124e-05	0.00044547637203362	0.000190880407810377
mprestamos_hipotecarios_lag1	6.63574802417146e-05	0.000837940919020179	6.73695556977802e-05
mvr_msaldodolares2_lag1	6.60727543407537e-05	0.00027829311535535	0.000224565185659267
Visa_mpagado_lag1	6.47194483474136e-05	0.000180868057397707	0.000202108667093341
Visa_msaldodolares	6.46817151249889e-05	0.000215245557019497	0.000235793444942231
mv_mpagado_lag1	6.3824613571138e-05	0.000330341496876281	0.000202108667093341
mforex_sell	6.32298224032019e-05	0.000268336985151766	0.000157195629961487
catm_trx_other_lag1	6.27709094870611e-05	0.000208457228400361	0.000224565185659267
mcaja_ahorro_adicional_lag1	5.98260692621832e-05	0.000706715187462542	0.000145967370678524
mv_status01_lag1	5.70008104289362e-05	4.17964524531833e-05	5.61412964148168e-05
mv_msaldodolares_lag1	5.53184600053751e-05	0.000275538648003719	0.000190880407810377
cseguro_vivienda_mean6	5.5092948476851e-05	0.000200166562516744	0.000145967370678524
mcaja_ahorro_adicional_delta1	5.45040903390527e-05	0.00131321510573333	0.00013473911139556
Master_status_lag1	5.33797766679024e-05	0.000116480012285625	8.98260742637069e-05
minversion2_lag1	5.33355538755665e-05	0.000971729906394874	0.000123510852112597
cseguro_vivienda	5.31493713639061e-05	0.000184388100354617	0.000112282592829634
ccajas_extracciones	5.30186623231977e-05	0.000242789501068814	0.000145967370678524
minversion1_pesos_lag1	5.294804016135e-05	0.000782947040979792	8.98260742637069e-05
cseguro_accidentes_personales	5.28780489186961e-05	0.000149470430427244	0.00013473911139556
ctarjeta_master_trx_delta1	5.25631528510945e-05	0.000120105645589238	0.000190880407810377
Visa_madelantodolares_mean6	5.18847171741745e-05	5.68938659974163e-06	3.36847778488901e-05
cforex_sell_lag1	4.87551671661857e-05	0.00011444771725341	0.00016842388924445
mcheques_depositados_lag1	4.76797365115246e-05	0.000734091171737571	0.00010105433354667
ctarjeta_master_descuentos_mean6	4.66120296689685e-05	0.000689167311934473	0.00013473911139556
Master_mconsumosdolares	4.65622120270821e-05	7.06941048679107e-05	0.000213336926376304
tpaquete7_lag1	4.652858155314e-05	0.000181881469412604	6.73695556977802e-05
mvr_mpagosdolares_delta1	4.64172408417269e-05	0.00041834849771833	0.000157195629961487
Master_msaldodolares_delta1	4.54711601161822e-05	5.6093731893518e-05	7.85978149807435e-05
Master_mconsumosdolares_delta1	4.44749599999283e-05	4.32349613561005e-05	0.000157195629961487
Master_madelantodolares_mean6	4.29333210177798e-05	4.11257075565137e-05	0.000123510852112597
mcaja_ahorro_adicional_mean6	4.29072696375084e-05	0.000695085477618737	0.00010105433354667
mv_status04_lag1	4.14903006413726e-05	1.88104917031894e-05	7.85978149807435e-05
Master_mpagosdolares_lag1	3.9460834364538e-05	6.53451058020553e-05	0.000157195629961487
Visa_madelantopesos_mean6	3.90675209192692e-05	4.46797619118006e-05	6.73695556977802e-05
Visa_delinquency_delta1	3.87057761684255e-05	0.000128734054688905	5.61412964148168e-05
cforex_lag1	3.86540081168987e-05	5.91242113172285e-05	8.98260742637069e-05
ctarjeta_master_debitos_automaticos_lag1	3.72502360574847e-05	5.83247154969458e-05	0.000112282592829634
mv_msaldodolares_delta1	3.66957038262177e-05	0.000157634351421469	0.00013473911139556
mvr_msaldodolares2	3.65320012142927e-05	9.84499590776222e-05	0.000112282592829634
cseguro_vivienda_lag1	3.57555084312388e-05	8.93017135646985e-05	7.85978149807435e-05
Master_mpagosdolares	3.56217503654398e-05	2.84118273998477e-05	0.000123510852112597
Visa_cadelantosefectivo_lag1	3.54686194317845e-05	5.44425833632172e-05	6.73695556977802e-05
mv_status07_lag1	3.44931446757066e-05	1.41311433335197e-05	3.36847778488901e-05
ctarjeta_master	3.4312976385545e-05	5.9099409439592e-05	0.000123510852112597
cseguro_vida	3.40241349399962e-05	0.000392478224492608	8.98260742637069e-05
mvr_madelantopesos_mean6	3.27918453677127e-05	0.000215501417565997	7.85978149807435e-05
Master_mpagado_delta1	3.24049191603663e-05	6.58808081223291e-05	7.85978149807435e-05
Visa_madelantodolares	3.23663103182782e-05	9.27935808591469e-05	7.85978149807435e-05
minversion2_mean6	3.2135995048713e-05	0.0002651328925846	5.61412964148168e-05
cforex_buy_mean6	3.1944061193475e-05	0.000149972030165767	6.73695556977802e-05
ccajas_extracciones_lag1	3.10374499302948e-05	0.000315053418897718	0.00016842388924445
Master_mpagado_lag1	3.08611513255536e-05	8.36819910624359e-05	0.000112282592829634
Visa_madelantopesos	3.03304304501295e-05	9.8227471645883e-05	8.98260742637069e-05
mforex_sell_delta1	3.02096218943322e-05	0.000236844892206188	7.85978149807435e-05
ccheques_emitidos_rechazados_mean6	2.96181727807907e-05	0.000384658156000469	6.73695556977802e-05
Master_madelantopesos_delta1	2.877364245888e-05	2.85615504994033e-05	7.85978149807435e-05
mv_mpagosdolares_lag1	2.86373306828713e-05	6.68552848366722e-05	8.98260742637069e-05
cforex_buy_delta1	2.73381515403333e-05	0.000820149583884428	6.73695556977802e-05
ccheques_depositados	2.64093482684435e-05	0.000245686670400228	6.73695556977802e-05
Master_msaldodolares	2.61960032972848e-05	3.40775975058104e-05	4.49130371318535e-05
Master_mpagado	2.60619142717161e-05	0.00011729227377822	0.00010105433354667
cseguro_vida_lag1	2.59972297909792e-05	0.000201986217921575	5.61412964148168e-05
mcheques_depositados	2.52705109649277e-05	0.000255974343350453	5.61412964148168e-05
catm_trx_other_delta1	2.5224608638585e-05	5.9566177129376e-05	0.000112282592829634
mv_madelantopesos_mean6	2.46681365580028e-05	0.000175462159906685	5.61412964148168e-05
mttarjeta_master_debitos_automaticos_delta1	2.44382621916587e-05	0.000142569581525007	0.00010105433354667
mv_mpagosdolares	2.40199474095153e-05	0.000104166700689463	0.00010105433354667
cprestamos_prendarios_mean6	2.39005730498525e-05	0.000202089255133815	4.49130371318535e-05
mtarjeta_master_descuentos_mean6	2.36942170286891e-05	0.000616912147709441	6.73695556977802e-05
cforex	2.3529603367681e-05	9.26381132070504e-05	7.85978149807435e-05
mv_status03_lag1	2.31313458235943e-05	2.098703883254e-05	6.73695556977802e-05
mv_status02_lag1	2.2962365132738e-05	2.22641531640727e-05	6.73695556977802e-05
mv_msaldodolares	2.24381216821761e-05	0.00024073431900981	8.98260742637069e-05
Master_msaldodolares_lag1	2.24145013279011e-05	0.000168970633168825	6.73695556977802e-05
ccajas_depositos_delta1	2.2278251986707e-05	9.40685979730853e-05	4.49130371318535e-05
ccheques_depositados_delta1	2.21983375353648e-05	0.000515990936838787	7.85978149807435e-05
cplazo_fijo_delta1	2.0890835796514e-05	0.000261914575411143	4.49130371318535e-05
mvr_mpagosdolares_lag1	2.03814440652779e-05	0.000202886015452888	0.000112282592829634
active_quarter	1.91230916577894e-05	2.44716114570953e-05	7.85978149807435e-05
ccheques_depositados_lag1	1.90265802212337e-05	0.000191472319021291	3.36847778488901e-05
Master_mpagosdolares_delta1	1.87398642790881e-05	1.46246277517872e-05	6.73695556977802e-05
Master_madelantodolares_delta1	1.82734963892969e-05	1.45480337179097e-05	4.49130371318535e-05
mv_status05_lag1	1.75231754679867e-05	8.69634071304686e-06	2.24565185659267e-05
cforex_sell	1.72719820543808e-05	7.00934799855884e-05	5.61412964148168e-05
mprestamos_hipotecarios	1.72194353732287e-05	0.000142171292548845	1.12282592829634e-05
Master_madelantopesos_lag1	1.69401347690289e-05	1.10740383646994e-05	5.61412964148168e-05
Master_madelantopesos	1.65785866994107e-05	2.31775370180612e-05	4.49130371318535e-05
catm_trx_other	1.63734640114826e-05	0.000193337748479701	5.61412964148168e-05
mcheques_emitidos	1.59456082384271e-05	0.000285377607572145	3.36847778488901e-05
ccheques_emitidos_delta1	1.54250723762302e-05	1.49362013395958e-05	2.24565185659267e-05
mvr_Visa_mlimitecompra_delta1	1.51220497391868e-05	0.000102350692619578	7.85978149807435e-05
ctarjeta_master_debitos_automaticos	1.48857140355103e-05	8.31626105660479e-05	3.36847778488901e-05
ctarjeta_master_debitos_automaticos_delta1	1.47984939412712e-05	0.000108892826129822	2.24565185659267e-05
mvr_Master_mlimitecompra_delta1	1.47116330991821e-05	7.00835409978591e-05	5.61412964148168e-05
Visa_madelantodolares_lag1	1.46410995954259e-05	2.23222369730964e-05	4.49130371318535e-05
ccheques_emitidos	1.44698307624017e-05	0.000334571220030416	3.36847778488901e-05
mcheques_depositados_rechazados_mean6	1.4413916636631e-05	0.00057738661717735	4.49130371318535e-05
Master_madelantodolares	1.44063494408999e-05	2.98405796817829e-05	5.61412964148168e-05
tcuentas	1.41297727168028e-05	0.000153281439529515	3.36847778488901e-05
cpagodeservicios_mean6	1.33573566777716e-05	0.000324119872924465	4.49130371318535e-05
mv_cadelantosefectivo_mean6	1.31499477005629e-05	4.1872955303687e-05	3.36847778488901e-05
Visa_status_lag1	1.3051863662447e-05	1.75019191077427e-05	4.49130371318535e-05
mtarjeta_visa_descuentos	1.24018812491141e-05	0.000113420901282584	3.36847778488901e-05
ccajas_consultas_lag1	1.21849113873685e-05	0.000101232602091715	8.98260742637069e-05
cseguro_auto_mean6	1.15750146124093e-05	0.000253290360746664	3.36847778488901e-05
mcheques_emitidos_delta1	1.13411276400507e-05	0.000149803705657984	3.36847778488901e-05
ctarjeta_visa_lag1	1.09667195538442e-05	0.000365912769226076	3.36847778488901e-05
ccajas_otras_lag1	1.03494187271212e-05	7.24169235299111e-06	2.24565185659267e-05
Visa_cadelantosefectivo_delta1	1.01821800155722e-05	7.64636416531026e-06	3.36847778488901e-05
mcheques_emitidos_rechazados_mean6	1.00994530929615e-05	0.000229510101628686	2.24565185659267e-05
Visa_madelantopesos_lag1	9.75638002201461e-06	1.22669904423406e-05	3.36847778488901e-05
ccheques_emitidos_lag1	9.61093342484913e-06	0.000168877352577567	2.24565185659267e-05
mv_status06_lag1	9.20443652758033e-06	4.72733817922887e-05	2.24565185659267e-05
mcajeros_propios_descuentos_mean6	9.19355822803736e-06	0.000237787090006254	4.49130371318535e-05
Visa_madelantodolares_delta1	9.17558792138123e-06	1.79060438198199e-05	3.36847778488901e-05
mv_mpagosdolares_delta1	8.10892909396663e-06	6.97395061290262e-05	4.49130371318535e-05
ccheques_emitidos_rechazados_lag1	7.9844501459686e-06	1.1774326674436e-05	2.24565185659267e-05
Master_cadelantosefectivo	7.75495397496238e-06	3.34825348092816e-06	1.12282592829634e-05
mcheques_depositados_delta1	7.53464513429171e-06	0.000112122267674867	4.49130371318535e-05
ccajas_extracciones_delta1	7.45847367691768e-06	2.60869249215463e-05	5.61412964148168e-05
cinversion2_lag1	7.3153857273483e-06	8.16473252625058e-05	1.12282592829634e-05
mforex_buy_delta1	7.31025012838397e-06	0.00021740076723941	2.24565185659267e-05
Master_cadelantosefectivo_delta1	7.06270990128466e-06	3.48821995950182e-06	2.24565185659267e-05
mpagodeservicios_mean6	5.85336853717453e-06	0.000116372780638196	1.12282592829634e-05
mtarjeta_visa_descuentos_delta1	5.76321816041666e-06	4.18607367316161e-05	2.24565185659267e-05
cinversion2_mean6	5.13965948669543e-06	3.41158033393755e-05	2.24565185659267e-05
minversion1_pesos_delta1	5.02779274618254e-06	7.94234539622238e-06	2.24565185659267e-05
Visa_cadelantosefectivo	4.9784360124437e-06	6.30961590740158e-06	2.24565185659267e-05
mtarjeta_visa_descuentos_lag1	4.51534262660689e-06	8.48689250374152e-06	1.12282592829634e-05
