Feature	Gain	Cover	Frequency
Visa_cconsumos_delta1	0.0011867478077255	0.00167246433572283	0.00273972602739726
Master_Fvencimiento_lag1	0.00117777635178929	0.00114828428140642	0.00388127853881279
Visa_mpagado_avg6	0.00116902894879058	0.00322745941922975	0.00308219178082192
Master_fechaalta_tend6	0.00116319530067967	0.000431165685250329	0.00171232876712329
Visa_mconsumospesos_avg6	0.00115612442219044	0.000802364660663259	0.00262557077625571
ccomisiones_otras_tend6	0.00115203599793829	0.00178896301222393	0.00376712328767123
Visa_fultimo_cierre	0.00114874300888342	0.00394751489464485	0.00376712328767123
Visa_cconsumos_tend6	0.00114757167351247	0.00120419669230704	0.00331050228310502
cpayroll_trx_lag1	0.00114542277828407	6.99842792293187e-05	0.000228310502283105
Master_mfinanciacion_limite	0.00114151960038103	0.00253549478705467	0.00353881278538813
mtransferencias_recibidas_lag1	0.00114051487073357	0.00431104062569655	0.00296803652968037
mrentabilidad_lag1	0.00113833268439379	0.00073857741860088	0.00365296803652968
mcuenta_corriente_lag1	0.00111930872275694	0.00160758593574936	0.00262557077625571
ccomisiones_otras_avg6	0.00110303057358015	0.00269634477897531	0.00342465753424658
Visa_delinquency_avg6	0.00110119773678365	0.00243166241953917	0.00148401826484018
mcomisiones_otras_lag1	0.00109394763784063	0.000530823541516807	0.00308219178082192
Master_mpagospesos_tend6	0.00109271941227742	0.00337019212110182	0.00228310502283105
ccaja_ahorro_avg6	0.00109052185938673	0.00188659575338422	0.00228310502283105
chomebanking_trx_lag1	0.00108245499493809	0.000736033356189861	0.00308219178082192
ctarjeta_master_delta1	0.00107438622788659	0.000124816258855934	0.000228310502283105
Visa_mconsumosdolares_avg6	0.00106460510569806	0.00278825615384109	0.00342465753424658
ccomisiones_otras	0.00106322066401361	0.00302572947358299	0.0023972602739726
ctarjeta_visa_debitos_automaticos_avg6	0.00105326873365728	0.00242469158496544	0.00273972602739726
Visa_mconsumosdolares_tend6	0.00104976240749105	0.00217908044651101	0.00342465753424658
thomebanking_tend6	0.0010345208787515	0.00319873829358956	0.00205479452054795
mrentabilidad	0.00102972695205416	0.00105070036493909	0.00273972602739726
mcomisiones_otras_tend6	0.00101621501283777	0.000268925669116165	0.00228310502283105
Visa_msaldopesos_lag1	0.00101567152530999	0.000623095923203348	0.00159817351598174
mcomisiones_tend6	0.00101435727798272	0.00244697783800248	0.00308219178082192
cliente_antiguedad_avg6	0.0010116896364609	0.00140720421741987	0.00296803652968037
internet_avg6	0.00101103642082636	0.00235227013981199	0.00228310502283105
Visa_mconsumospesos	0.0010049662892421	0.00101248061721182	0.00296803652968037
Visa_Fvencimiento_tend6	0.00100247820993244	0.0014360947499493	0.00251141552511416
Visa_mpagospesos_lag1	0.000996309398949084	0.000787982829511	0.00296803652968037
ccajas_extracciones_avg6	0.000996125596566045	0.00319145786607632	0.00296803652968037
Visa_mlimitecompra	0.000975625392657419	0.00158877918185458	0.00262557077625571
Master_Fvencimiento_tend6	0.00096144561025257	0.000525773514750648	0.00228310502283105
Visa_mpagospesos_delta1	0.000955086099580988	0.000845252344945789	0.00319634703196347
Visa_mpagominimo_delta1	0.00094761920007929	0.00116267498977558	0.00251141552511416
ctarjeta_visa_trx_avg6	0.000947342611039876	0.00180092358246567	0.00251141552511416
cprestamos_personales_avg6	0.000946276450696162	0.00202121948749869	0.00171232876712329
Master_status_delta1	0.00094204681958083	0.000741734748746338	0.000799086757990868
mpagomiscuentas	0.00093268555494113	0.00279118045704282	0.00102739726027397
mtarjeta_visa_debitos_automaticos_avg6	0.000921358010918373	0.000729508601765556	0.00205479452054795
mautoservicio_avg6	0.000915732458144415	0.00181857370897469	0.00262557077625571
Master_fultimo_cierre_lag1	0.00091024950737709	0.000433198198037265	0.00319634703196347
mpasivos_margen_delta1	0.00090792302799253	0.000623737302124648	0.00251141552511416
ccallcenter_trx_tend6	0.000902332458847577	0.00230768468779661	0.00194063926940639
ctarjeta_visa_trx_lag1	0.000899246144095421	0.00462766875961345	0.00228310502283105
Master_mpagominimo	0.000897497625449311	0.0022341498916898	0.00148401826484018
ccajas_trx_avg6	0.000881357324730986	0.000441415541817899	0.00251141552511416
mcuenta_debitos_automaticos_tend6	0.00087350523100346	0.00280270789307647	0.00228310502283105
Master_cconsumos_avg6	0.000865094752930065	0.00299799963716373	0.00262557077625571
ctransferencias_emitidas_tend6	0.000858017022999332	0.00101609142518745	0.00251141552511416
cliente_antiguedad_lag1	0.000856251306953935	0.000615029122226041	0.0021689497716895
mcaja_ahorro_dolares	0.000850925221056958	0.00345680342759198	0.00285388127853881
cmobile_app_trx_tend6	0.000850870682487737	0.00292946567324608	0.00308219178082192
ccajas_consultas_tend6	0.000839264223693315	0.00236818514030035	0.0023972602739726
mpasivos_margen_lag1	0.000818400492447417	0.00049993600506805	0.0023972602739726
mcomisiones	0.000815395603475077	0.00195551439670105	0.00205479452054795
cextraccion_autoservicio_avg6	0.000809552579940965	0.000902112028866851	0.00262557077625571
Master_mfinanciacion_limite_avg6	0.000808132505878403	0.000349865913540944	0.00205479452054795
Visa_msaldototal_lag1	0.000806626659343053	0.000304099051909277	0.00182648401826484
ccajas_trx_tend6	0.000795584736545071	0.000505820120339131	0.00182648401826484
ccajas_consultas_avg6	0.000793473600437855	0.00172954225122611	0.0023972602739726
Visa_cconsumos_lag1	0.000789934517989893	0.00232605201945464	0.00194063926940639
mtransferencias_emitidas	0.000785564743013052	0.00152470232059072	0.00205479452054795
Visa_msaldototal_delta1	0.000782577908794858	0.00231062045740351	0.00273972602739726
Visa_mlimitecompra_avg6	0.000778138691033344	0.00183808694138139	0.00228310502283105
Master_mfinanciacion_limite_lag1	0.000773892462445205	0.00476187230546113	0.00251141552511416
mcomisiones_avg6	0.000771379942974025	0.000751744550573467	0.00205479452054795
Visa_mconsumosdolares	0.000766935498232841	0.000816377347545935	0.0023972602739726
tmobile_app_avg6	0.000765057019680658	0.000841775434991794	0.00228310502283105
Master_mlimitecompra	0.000752468982039189	0.000632395917562209	0.0023972602739726
cplazo_fijo	0.000743201737936714	0.00296375170423284	0.00091324200913242
mtarjeta_visa_debitos_automaticos_lag1	0.000731430353360897	0.00216492646392594	0.0021689497716895
tcallcenter_avg6	0.000727457663137935	0.00291176413285583	0.00228310502283105
ctarjeta_debito_tend6	0.00072517614717048	0.0064835633981039	0.00194063926940639
tcallcenter	0.000722109280096717	0.000413601001954013	0.000684931506849315
Visa_mlimitecompra_lag1	0.00072210776585565	0.00400467603405661	0.00205479452054795
Master_mpagominimo_tend6	0.000719143696295305	0.00053334023250904	0.00159817351598174
mcomisiones_otras	0.000684499939327472	0.00299941518337585	0.00262557077625571
Visa_msaldopesos_tend6	0.000683999215979523	0.000262056552652798	0.00194063926940639
Visa_mconsumospesos_delta1	0.000683187360846242	0.000872124420281719	0.0021689497716895
Master_mlimitecompra_lag1	0.00068053911078283	0.000869284080756535	0.00205479452054795
mtransferencias_emitidas_lag1	0.000678604854602418	0.000352768393584455	0.00159817351598174
Visa_fultimo_cierre_tend6	0.000675125063532109	0.00240123353929711	0.00182648401826484
Visa_mconsumospesos_lag1	0.000675114207155993	0.000610604199483526	0.00228310502283105
cpagomiscuentas_tend6	0.000666241917365641	0.000818293346861009	0.00205479452054795
mpayroll_lag1	0.000665847150946646	0.000473170826219004	0.00114155251141553
ccuenta_debitos_automaticos_tend6	0.000660596860693301	0.00117264299470646	0.00125570776255708
Master_status_avg6	0.000655774339473018	0.00230164781041797	0.00114155251141553
cmobile_app_trx_lag1	0.000655240529181017	0.000650485096423925	0.00182648401826484
Master_mconsumospesos_avg6	0.000651735141740691	0.0018244748389115	0.00194063926940639
internet_tend6	0.000643365402447989	0.00240374024342032	0.00171232876712329
Visa_msaldopesos	0.00064220118112508	0.000633637248392593	0.00171232876712329
mtarjeta_master_consumo_avg6	0.000636989345345434	0.000334245710630603	0.00114155251141553
Master_mlimitecompra_avg6	0.000634680921454757	0.000466449663370701	0.0021689497716895
Visa_Finiciomora_delta1	0.000633949573348284	0.00269186067478677	0.000684931506849315
cprestamos_personales	0.000631960382839506	0.000846959359779585	0.000684931506849315
Visa_mconsumosdolares_lag1	0.000624675109415414	0.00074955890579494	0.00159817351598174
ctarjeta_master_trx_tend6	0.000608260967039857	0.00145093338788807	0.00171232876712329
catm_trx_avg6	0.000608036452506647	0.000402149762032127	0.00171232876712329
cforex_sell_avg6	0.000604403574401422	0.000778225288597554	0.00148401826484018
Master_mpagominimo_avg6	0.0005947321189215	0.00146277522535373	0.00136986301369863
Master_msaldopesos_avg6	0.000593589061466176	0.00040889459745884	0.00125570776255708
mtransferencias_emitidas_tend6	0.000593335719392953	0.000568411527307758	0.00194063926940639
ctarjeta_master_tend6	0.000593231648792638	0.00149400675395751	0.00045662100456621
cplazo_fijo_tend6	0.000589380378215306	0.00177127700696326	0.000799086757990868
mplazo_fijo_dolares	0.000580885253548413	0.00350868780132249	0.00102739726027397
ccomisiones_mantenimiento	0.000576297684546472	0.000725607434820366	0.00091324200913242
Master_status_tend6	0.00057579054620168	0.000338078449028826	0.000570776255707763
mautoservicio_tend6	0.00057529449725007	0.0033860357339709	0.00194063926940639
Master_mconsumospesos_tend6	0.000574635311200456	0.00077364538444326	0.00171232876712329
ctarjeta_master_trx_avg6	0.00056953229808982	0.000527712446876057	0.00182648401826484
mtarjeta_visa_debitos_automaticos_delta1	0.00056925275750089	0.000915387536862472	0.00159817351598174
ccajas_depositos_avg6	0.000568192717738804	0.00493157880077948	0.00159817351598174
mtransferencias_emitidas_delta1	0.000564580706127003	0.00108219155213731	0.00114155251141553
mautoservicio	0.000550267065403562	0.00303782098277407	0.00102739726027397
Visa_msaldototal_avg6	0.000550260787997749	0.000762463420100789	0.00159817351598174
matm_other_avg6	0.000548092138839957	0.000825526799101469	0.00205479452054795
tmobile_app	0.000543199814583217	0.000240429432970874	0.00136986301369863
Visa_fultimo_cierre_lag1	0.000541706382309518	0.000250633793801812	0.00159817351598174
cliente_vip_delta1	0.000537955122657376	0.000175092376790703	0.000799086757990868
Visa_cconsumos	0.000537752702580546	0.00153540972371287	0.00194063926940639
Visa_msaldopesos_delta1	0.000537419704177744	0.000900929139714417	0.00171232876712329
matm_avg6	0.000537073794410217	0.000117461484651122	0.00125570776255708
Master_delinquency_tend6	0.000536487329658423	0.0024318503206303	0.00102739726027397
mes	0.000536377311574872	0.000702350975952553	0.000799086757990868
mprestamos_prendarios	0.000534238121692253	0.00803189206160009	0.00194063926940639
tmobile_app_tend6	0.000529315389817864	0.00316738951174585	0.00171232876712329
mtarjeta_visa_consumo_lag1	0.000528396166337967	0.000928468855738322	0.00136986301369863
mcomisiones_lag1	0.000513836067531228	0.000301043069990138	0.00159817351598174
ccomisiones_otras_lag1	0.00051113116399131	0.00118589187105137	0.00136986301369863
mcomisiones_otras_delta1	0.000507756846062137	0.00333496103639883	0.00194063926940639
mplazo_fijo_dolares_delta1	0.000506879728396393	0.00542218633041777	0.00136986301369863
Visa_mpagosdolares_avg6	0.000502660997301643	0.000211754542835393	0.00114155251141553
Visa_mpagado_tend6	0.000497435592531326	0.00523610580852033	0.00205479452054795
Master_mpagospesos_avg6	0.000497173125805651	0.00155084720390861	0.00182648401826484
mextraccion_autoservicio_tend6	0.000495585284632948	0.000302404613132761	0.00136986301369863
Master_mfinanciacion_limite_delta1	0.000494185599193887	0.0050192061787211	0.00171232876712329
cliente_edad_tend6	0.000493620645985936	0.000241919695758602	0.00159817351598174
ccajas_consultas	0.000492612741388465	0.00295495142320886	0.00102739726027397
ctarjeta_debito_trx_lag1	0.000490289050811342	0.00242291392228046	0.00171232876712329
ccuenta_debitos_automaticos_avg6	0.000486841620263625	0.00164195001226807	0.00136986301369863
Visa_Finiciomora_lag1	0.00048426723587074	0.00195787980512188	0.000799086757990868
Master_msaldototal_avg6	0.000479602206077807	0.00138859054299275	0.00148401826484018
mforex_sell_avg6	0.000478228198379801	0.00219464738611992	0.00125570776255708
mprestamos_hipotecarios_avg6	0.000478198085177367	0.00606327230356074	0.00125570776255708
ccaja_seguridad_avg6	0.000473362528316588	0.000159211405633812	0.00045662100456621
Master_mpagominimo_lag1	0.000472377781916901	0.000481573481902505	0.00102739726027397
Visa_msaldodolares_tend6	0.000469813015580862	0.000442410159995164	0.00136986301369863
mtransferencias_recibidas_delta1	0.000466884628700722	0.00036185459496955	0.00159817351598174
mextraccion_autoservicio_avg6	0.000466729029519904	0.000146952708857716	0.00125570776255708
Visa_mfinanciacion_limite_avg6	0.000466681738151337	0.000387158731869843	0.00148401826484018
mpagomiscuentas_avg6	0.000463937116667401	0.000185914443964532	0.00159817351598174
cmobile_app_trx	0.000453890243322154	0.000511270361634037	0.00114155251141553
mforex_sell_tend6	0.000449761672078683	0.0049980025762623	0.00159817351598174
Visa_status_avg6	0.00044625327686885	0.00364042126156669	0.00102739726027397
tpaquete7_tend6	0.000445749008702535	0.00333558651030651	0.00091324200913242
mcuenta_debitos_automaticos_avg6	0.000445614816022945	0.00118291282501206	0.00125570776255708
Master_fultimo_cierre	0.000443287242567774	0.00065215919157837	0.00159817351598174
Master_mfinanciacion_limite_tend6	0.000434517012033594	0.00134034878726511	0.00114155251141553
cpayroll_trx_tend6	0.000428218470462547	0.0026080996946908	0.00136986301369863
mplazo_fijo_dolares_tend6	0.000426598450002749	0.0016854298808949	0.00091324200913242
cmobile_app_trx_delta1	0.000422539758728354	0.0003087155745833	0.00148401826484018
catm_trx_tend6	0.000421536215618589	0.00191707937646386	0.00159817351598174
ccallcenter_trx_delta1	0.000420524534665157	0.00125295813510759	0.000684931506849315
mprestamos_personales_lag1	0.000417869219376324	0.00113041259435885	0.00102739726027397
mpagomiscuentas_tend6	0.000415276194357809	0.00488649622461749	0.00159817351598174
Master_msaldopesos	0.000410082459195987	0.00366741354921486	0.00148401826484018
ctransferencias_recibidas	0.000408119528601064	0.000674512763510257	0.000799086757990868
ctarjeta_visa_descuentos_avg6	0.000397362183999081	0.00654960101465139	0.00171232876712329
Visa_mfinanciacion_limite_lag1	0.000396420072325302	0.00119270328560486	0.00136986301369863
Master_fultimo_cierre_delta1	0.000395416218526114	0.00174310146027862	0.00091324200913242
mcomisiones_delta1	0.000394878754674449	0.00286303080124213	0.00159817351598174
cforex_buy_tend6	0.00039410175963414	0.00340675589799249	0.000799086757990868
tcuentas_avg6	0.000393816803432676	0.00469571262718121	0.00125570776255708
Visa_mfinanciacion_limite_tend6	0.000393744052545387	0.000346022818389667	0.000799086757990868
Visa_mpagado_delta1	0.000392848277240068	0.00087894693135634	0.00102739726027397
Master_cconsumos_tend6	0.000392073598315432	0.000862614331789467	0.00136986301369863
Master_mconsumospesos	0.000391061259736056	0.000840366176808313	0.00114155251141553
ctarjeta_debito_trx_tend6	0.000389640533225706	0.000198560409328057	0.00114155251141553
mcuenta_debitos_automaticos_lag1	0.000387284869748033	0.000813799995571526	0.00125570776255708
ccallcenter_trx_lag1	0.000386566310949727	0.0013683430907713	0.00114155251141553
cextraccion_autoservicio_tend6	0.000380633417541132	0.00267497509858359	0.00125570776255708
Visa_msaldodolares_lag1	0.000379331274525824	0.000744506659724555	0.00114155251141553
mcomisiones_mantenimiento_lag1	0.000377267503021109	0.00241375633327609	0.00102739726027397
ccheques_emitidos_avg6	0.000369352442903901	0.00608057917768281	0.00159817351598174
mforex_buy_avg6	0.000367768289318752	0.00298011130533447	0.00102739726027397
mtarjeta_visa_consumo_avg6	0.000367574845207293	0.0003023509799473	0.00102739726027397
mautoservicio_delta1	0.000367427326910413	0.0023484799380781	0.00171232876712329
internet	0.000366363313282663	0.000970723668432417	0.00102739726027397
ccaja_seguridad_lag1	0.000366021551958665	0.000187784207774898	0.000342465753424658
mtarjeta_visa_debitos_automaticos	0.000364703742059345	0.000188308333456261	0.00114155251141553
ccomisiones_otras_delta1	0.000356914401677326	0.000266860236649877	0.00102739726027397
Visa_mconsumosdolares_delta1	0.000354245449342042	0.000207813428414136	0.00102739726027397
Master_msaldototal	0.000351081849856236	0.000348159268591186	0.00091324200913242
matm_tend6	0.000341895024012162	0.000981540927113756	0.00136986301369863
Visa_msaldototal	0.000341781421164462	0.000983116263230146	0.00102739726027397
ctransferencias_recibidas_lag1	0.000340788857227109	0.000425446908144082	0.00102739726027397
ctarjeta_visa_trx_delta1	0.000330923445737917	0.000554030805807612	0.000799086757990868
minversion1_pesos_avg6	0.000326222961103688	0.00428796541000719	0.00102739726027397
mtarjeta_visa_consumo_delta1	0.000320700609739399	0.0011653329764702	0.00136986301369863
Master_msaldopesos_tend6	0.000320454355823436	0.000916658088531831	0.00114155251141553
ctarjeta_visa_avg6	0.000320057790364735	0.00255798521608049	0.000684931506849315
mtarjeta_visa_descuentos_avg6	0.00031670836457622	0.00432867040858349	0.00136986301369863
cpagomiscuentas_avg6	0.000313733376501875	0.000562700517766302	0.00114155251141553
internet_delta1	0.000312483583174831	0.000107207929243175	0.000684931506849315
Master_mlimitecompra_tend6	0.000306523089449443	0.00429904010797874	0.00114155251141553
Visa_Finiciomora_avg6	0.000306462678110394	0.00246462278613497	0.00091324200913242
ccajas_otras_avg6	0.000304620854992205	0.00197089121591461	0.00125570776255708
cproductos_lag1	0.000303683553826322	8.47182399854294e-05	0.000570776255707763
